playerID,Seasons,Wins,Loses,Games,Games_Started,Complete_Games,Shut_Outs,Earned_Runs,Strike_Outs,Walks,Games_Finished,Runs_Allowed,Batters_Faced
clemema01,9,87,86,238,236,6,3,702,1217,650,0,762,6189
clemepa01,10,17,11,288,2,0,0,151,158,160,85,163,1547
clemepa02,4,8,13,66,19,0,0,92,118,70,14,107,755
clemero02,24,354,184,709,707,118,46,1707,4672,1580,0,1885,20240
clemoch01,1,0,2,5,2,0,0,12,8,11,3,13,67
clemola01,3,2,1,19,4,0,0,24,23,21,8,31,174
cletoma01,4,0,1,41,0,0,0,33,58,30,14,36,219
clevere01,14,105,106,428,203,57,12,807,930,543,111,919,7731
clevete01,9,36,37,307,40,6,2,323,361,298,138,370,3045
clevimi01,3,28,17,76,63,1,1,140,394,156,4,148,1545
clibust02,3,13,5,85,1,0,0,64,91,59,40,73,766
clintji01,3,1,15,19,16,11,0,46,9,6,3,151,655
clippty01,16,52,46,698,9,0,0,265,841,310,186,282,3097
clonito01,13,113,97,352,247,63,13,799,1120,798,40,898,7624
clontbr01,7,22,8,272,0,0,0,134,210,120,63,147,1209
clostal01,4,2,2,21,1,0,0,26,26,23,2,32,174
cloudke01,3,16,16,71,45,0,0,203,195,152,8,215,1303
clouged01,2,0,1,4,1,0,0,14,3,8,3,15,60
clowebi01,1,0,0,2,0,0,0,0,0,0,1,1,8
cloydty01,4,5,9,27,17,0,0,79,85,42,5,80,511
cluttbr01,2,2,6,34,11,1,0,58,67,32,8,71,541
clydeda01,5,18,33,84,73,10,0,214,228,180,6,243,1832
clydeto01,1,0,0,4,0,0,0,6,0,4,1,8,32
coaklan01,10,58,59,150,124,87,11,280,428,314,24,436,4326
coateji01,10,43,22,247,46,13,4,304,396,286,89,336,2947
cobbal01,7,53,50,143,143,4,1,355,672,247,0,383,3559
cobbge01,1,10,37,53,47,42,0,213,159,140,6,333,1836
cobbhe01,1,0,0,1,0,0,0,4,0,1,0,4,7
cobbty01,2,0,0,3,0,0,0,2,0,2,2,2,20
cocanja01,4,16,25,79,47,5,1,162,139,201,10,208,1628
cochrgo01,1,0,0,1,0,0,0,2,1,0,1,3,11
cocopa01,3,1,1,10,2,0,0,13,11,14,4,14,96
cocrege01,3,3,5,17,4,1,0,32,18,31,10,39,243
codirch01,8,38,47,144,108,13,2,363,312,261,13,413,2957
coellro01,3,2,3,28,0,0,0,19,39,17,11,19,132
coffeto01,9,25,18,461,0,0,0,200,329,138,108,220,1910
coffmdi01,16,72,95,472,132,47,8,755,372,463,194,894,6542
coffmke01,3,4,11,31,18,0,0,79,47,95,2,90,537
coffmsl01,4,15,12,121,16,3,0,195,89,132,50,229,1454
cogandi01,3,2,3,8,5,5,0,30,10,32,3,41,259
coganto01,1,0,4,39,0,0,0,16,17,13,7,17,119
coggida01,3,10,12,60,29,0,0,100,143,102,7,108,880
cohenhy01,1,0,0,7,1,0,0,15,4,10,0,17,86
cohensy01,3,3,7,55,3,2,0,55,49,37,32,72,483
cokeph01,11,22,27,407,15,0,0,196,323,159,92,221,1823
colavro01,2,1,0,2,0,0,0,0,2,5,1,0,23
colbevi01,3,9,14,95,21,3,1,126,127,125,30,138,1097
colboji01,11,83,88,301,204,60,8,675,688,475,32,750,6744
colcoto01,4,14,11,49,31,22,0,209,66,166,17,275,1497
coleaj01,5,8,9,54,19,0,0,83,151,64,15,96,662
colebe01,7,28,32,177,46,18,4,314,119,230,83,393,2742
coleda01,6,6,18,84,27,3,1,130,119,199,31,151,1101
coleed01,2,1,7,42,6,1,0,56,31,54,26,76,466
colege01,6,74,47,159,159,2,1,368,1010,267,0,395,4026
coleki01,7,56,27,129,85,47,9,253,298,331,32,309,3001
colemca01,4,8,13,58,26,0,0,113,123,89,10,117,820
colemjo01,7,23,72,107,93,84,4,438,224,102,13,772,3913
colemjo02,1,0,1,1,1,0,0,4,2,3,0,8,12
colemjo03,1,0,1,1,1,1,0,12,5,8,0,15,44
colemjo04,11,52,76,223,140,60,11,552,444,566,55,616,4993
colemjo05,18,142,135,484,340,94,18,1055,1728,1003,70,1202,10948
colemlo01,7,12,6,264,0,0,0,108,272,126,69,114,1164
colempe01,2,1,3,14,6,4,0,56,12,36,7,83,382
colemri01,6,7,25,95,33,3,1,126,130,124,26,144,1123
coleta01,2,4,2,19,2,0,0,15,40,13,4,15,145
colevi01,1,0,2,8,4,0,0,14,12,14,2,14,104
collaal01,3,5,13,40,14,8,2,63,48,74,22,83,692
collaha01,3,6,12,35,15,4,0,100,28,46,11,116,646
collawi01,1,0,0,6,0,0,0,4,0,5,1,4,27
collida01,1,1,1,2,2,1,0,6,0,2,0,17,59
collido01,2,3,9,44,6,0,0,45,27,48,10,48,357
colliha01,1,1,11,14,12,11,0,89,8,41,2,122,483
collior01,1,0,0,1,0,0,0,0,1,0,1,0,3
collior02,1,0,1,2,2,0,0,9,3,7,0,12,55
colliph01,9,80,85,292,141,64,4,686,423,497,111,784,5934
collira01,7,84,62,199,151,90,19,373,511,269,35,494,5188
colliri01,11,108,82,311,219,84,15,760,569,674,48,929,7490
colliti01,5,12,17,266,0,0,0,94,241,133,49,103,1012
collmjo01,8,38,35,214,78,2,2,281,494,168,56,298,2858
colluja01,12,32,28,171,37,11,2,214,171,173,63,247,1977
colomal01,7,22,18,243,19,0,0,118,314,109,131,130,1414
colomje01,11,19,27,341,0,0,0,222,330,224,125,242,1908
colonba01,23,247,188,565,552,38,13,1584,2535,948,2,1719,14655
colonjo01,1,1,3,11,0,0,0,8,10,7,5,9,50
colonro01,7,8,10,124,8,0,0,108,120,70,33,112,829
colpadi01,1,1,0,8,0,0,0,7,6,8,2,7,47
colsolo01,1,0,0,1,0,0,0,1,3,0,1,1,9
coltola01,1,0,0,1,0,0,0,1,2,0,0,1,9
colyest01,3,1,1,61,0,0,0,31,51,37,13,32,253
combege01,2,1,0,18,0,0,0,23,19,14,6,23,116
combspa01,4,17,17,56,54,5,3,143,190,147,0,157,1341
comeljo01,1,0,2,7,1,0,0,6,6,6,0,7,51
comerst01,7,44,37,176,83,11,3,322,245,252,58,366,3044
comisch01,3,0,1,4,1,1,0,1,6,3,2,9,58
comptcl01,1,0,0,1,0,0,0,2,0,2,0,2,9
comptja01,1,0,1,8,3,0,0,11,6,15,4,11,110
comstke01,7,10,7,144,0,0,0,69,142,75,46,74,650
comstra01,4,11,14,40,22,10,0,84,100,39,13,116,840
conceda01,1,0,0,1,0,0,0,0,1,0,1,0,6
concege01,1,0,0,3,0,0,0,1,2,1,1,1,10
condrcl01,6,18,12,179,9,0,0,114,143,87,67,123,1101
conebo01,1,0,0,1,1,0,0,3,0,0,0,3,7
coneda01,19,194,126,450,419,56,22,1115,2668,1137,9,1222,12184
congedi01,4,3,7,19,12,2,0,40,24,35,2,50,324
conkwal01,1,2,1,5,2,0,0,15,4,16,3,16,89
conlead01,4,23,19,114,56,0,0,178,305,143,7,186,1530
conlebo01,1,0,0,2,2,0,0,7,0,1,0,7,36
conleed01,1,4,4,8,8,8,1,17,33,22,0,47,304
conlege01,11,91,96,276,214,69,13,674,888,511,39,767,6767
conlesn01,3,7,10,65,17,8,2,84,128,84,29,107,891
conlopj01,1,0,0,3,2,0,0,7,5,2,1,7,38
connasa01,12,49,60,303,67,33,2,475,345,449,162,578,4482
connbe01,2,0,3,5,2,1,0,21,5,18,2,38,135
connebi01,5,6,2,25,7,0,0,51,34,53,9,54,306
connest01,1,0,0,3,0,0,0,1,1,4,1,1,28
connobi01,3,0,2,26,1,0,0,36,24,19,7,36,201
connoed02,2,6,12,42,19,1,1,85,118,98,9,96,627
connojo01,2,0,2,3,2,2,0,13,1,5,1,28,112
connojo02,3,2,8,12,12,12,0,44,48,32,0,80,472
conovte01,1,0,0,1,0,0,0,3,1,2,1,4,12
conroti01,7,18,32,135,71,5,1,243,307,284,21,279,2081
constji01,7,3,4,56,6,1,1,53,59,41,10,56,432
consusa01,11,51,32,248,71,24,5,303,193,246,91,346,3401
contrca01,2,0,1,39,0,0,0,29,38,37,16,32,219
contrjo01,13,78,67,299,175,5,3,595,889,427,37,660,5087
contrna01,1,0,0,8,0,0,0,9,8,7,6,10,65
conveji01,5,2,11,35,13,0,0,78,66,75,6,80,478
conwadi01,3,15,24,41,41,39,0,187,121,137,0,283,1598
conwaje01,1,0,0,1,0,0,0,0,0,1,1,0,7
conwaji01,3,22,29,56,52,44,0,183,140,107,4,332,1960
conwape01,6,61,61,126,123,117,5,415,428,250,3,694,4497
conzejo01,3,6,8,54,12,5,1,53,70,65,29,61,663
cookaa01,11,76,79,256,224,12,3,719,578,429,5,776,6121
cookan01,1,0,1,4,0,0,0,3,4,7,3,3,28
cookde01,19,64,46,665,71,6,3,440,739,390,116,486,4298
cookea01,1,0,0,1,0,0,0,1,1,0,1,1,10
cookest01,6,26,36,104,88,5,1,263,335,191,10,292,2383
cookgl01,1,2,3,9,7,0,0,42,19,18,1,42,187
cookmi01,5,1,6,41,2,0,0,44,53,45,13,47,324
cookro01,1,0,0,5,0,0,0,11,7,9,4,14,68
cookro02,2,4,8,46,11,0,0,48,60,50,9,51,460
cookry01,7,15,13,236,0,0,0,89,233,96,62,94,955
coombbo01,2,0,2,30,0,0,0,49,13,28,17,56,248
coombda01,9,19,27,144,42,5,1,178,249,162,45,209,1754
coombja01,14,158,110,354,270,187,35,717,1052,841,68,925,9463
coonebi01,1,0,0,3,0,0,0,1,3,2,3,2,24
coonebo01,2,1,5,28,7,2,0,73,36,56,14,82,513
coonejo01,9,34,44,159,76,44,7,329,224,223,66,409,3421
cooneti01,1,1,0,6,6,0,0,11,29,10,0,12,130
coonwi01,1,0,0,2,0,0,0,4,0,0,2,8,35
coopebr01,6,5,14,42,26,1,1,108,75,74,8,118,750
coopeca01,1,0,0,1,0,0,0,5,0,1,0,5,9
coopedo01,4,1,6,44,3,0,0,50,47,46,16,55,386
coopegu01,3,1,0,11,1,0,0,16,8,13,7,18,109
coopemo01,13,128,75,295,239,128,33,607,913,571,39,703,7648
coopepa01,1,0,0,1,0,0,0,0,0,1,1,0,5
coopewi01,16,216,178,517,408,279,35,1119,1252,853,84,1406,14377
copelma01,1,0,0,1,0,0,0,1,0,0,0,1,4
copelsc01,2,1,1,6,3,0,0,11,8,2,2,11,74
coppiro01,6,17,11,82,32,0,0,147,210,140,24,153,1088
coppohe01,2,3,4,25,5,2,1,46,21,41,11,49,346
corbedo01,9,24,30,313,1,0,0,204,343,200,216,226,2294
corbejo01,4,32,18,62,57,52,1,183,248,192,5,287,2145
corbesh01,3,2,1,42,0,0,0,28,33,27,11,30,250
corbiar01,3,2,1,37,0,0,0,25,51,39,11,28,239
corbipa01,6,56,54,172,154,4,1,411,897,271,9,447,3998
corbira01,5,36,38,181,63,12,3,278,348,261,62,325,2813
corcida01,2,0,2,7,3,0,0,10,16,13,3,11,98
corcoja01,1,0,0,1,0,0,0,0,0,1,1,0,5
corcola01,9,177,89,277,268,256,22,626,1103,496,9,1235,10001
corcomi01,1,0,1,1,1,1,0,4,2,7,0,14,50
corcoro01,5,8,3,82,0,0,0,51,57,65,22,58,500
corcoti02,3,5,9,40,17,0,0,72,78,72,9,77,572
cordech01,7,20,15,314,0,0,0,106,298,122,230,120,1388
cordefr01,16,47,53,800,0,0,0,310,796,375,575,342,3551
cordeji01,1,1,2,22,0,0,0,12,12,12,3,13,94
cordier01,2,0,0,15,0,0,0,9,16,8,2,12,84
cordofr01,5,42,47,166,112,7,4,332,537,235,41,366,3182
coreybr01,7,4,4,91,0,0,0,56,57,33,18,56,419
coreyed01,1,0,0,1,0,0,0,1,0,1,1,1,7
coreyfr01,6,27,46,93,74,59,3,242,168,98,17,456,2870
coreyma02,5,2,7,81,0,0,0,60,79,49,31,65,423
corkhpo01,5,3,4,17,1,0,0,32,21,17,15,48,276
corkimi01,6,19,28,157,44,5,1,224,335,248,48,257,2067
cormila01,8,24,28,290,24,0,0,264,276,227,68,286,2116
cormirh01,17,71,64,683,108,7,1,547,760,317,105,604,5157
cornebr01,2,1,3,14,4,0,0,28,26,14,2,31,166
corneje01,1,1,3,23,0,0,0,26,19,22,5,30,181
cornejo01,1,0,0,1,0,0,0,4,1,1,1,4,7
cornema01,1,4,2,25,0,0,0,10,17,14,10,12,155
cornena01,4,12,29,56,56,3,0,188,103,115,0,207,1414
cornere01,4,8,17,45,33,0,0,115,101,85,1,125,924
cornute01,2,1,2,29,1,0,0,19,23,22,12,24,201
corpama01,7,13,20,359,0,0,0,172,264,112,132,177,1591
correed01,3,16,19,52,48,4,2,162,260,189,3,174,1276
correke01,14,76,98,358,221,2,1,734,906,474,31,789,6227
corrifr01,7,70,67,180,140,99,10,378,458,375,34,510,4883
corsiji01,11,22,24,368,1,0,0,174,290,191,115,197,2032
cortba01,1,1,1,7,3,1,0,9,17,9,1,9,102
corteda01,4,5,1,86,0,0,0,44,53,20,36,46,373
corteda02,2,0,3,14,0,0,0,9,9,9,5,10,73
cortene01,1,0,0,4,0,0,0,4,3,4,3,4,26
corwial01,5,18,10,117,22,6,2,128,142,156,33,145,1281
cosarja01,7,16,23,74,72,0,0,173,248,199,0,186,1690
cosgrmi01,5,12,11,119,20,2,1,123,122,145,36,132,1207
cosmaji01,3,2,0,12,6,1,1,14,16,27,2,15,175
costejo01,5,11,6,119,0,0,0,52,104,64,36,62,670
cothaca01,2,1,3,35,0,0,0,27,32,13,7,28,162
cotteda01,1,0,1,1,1,1,0,14,0,7,0,19,52
cottojh01,2,11,10,29,29,0,0,87,128,57,0,101,678
cottren01,5,1,2,12,2,1,0,20,12,14,8,29,180
cottsne01,11,21,24,483,5,0,0,195,421,194,84,208,1918
couchjo01,6,29,34,147,62,26,3,331,112,171,38,421,2836
couchmi01,1,0,1,8,0,0,0,8,5,6,2,8,63
coughed01,1,0,0,1,0,0,0,3,0,0,0,4,5
coughro01,2,7,10,19,17,16,0,71,51,63,2,110,710
couloda01,6,6,4,153,0,0,0,68,134,61,28,72,604
coumbfr01,9,38,38,193,70,30,4,237,212,217,86,334,3023
courtha01,5,22,27,94,53,20,2,242,112,213,32,296,2010
courtjo01,1,0,0,1,0,0,0,1,0,0,0,1,5
coutljo01,1,4,2,64,0,0,0,20,38,27,9,22,187
covelha01,9,81,55,198,151,83,13,332,511,376,31,486,4994
covelst01,14,215,142,450,385,224,38,990,981,802,52,1237,12746
coveydy01,2,5,21,45,33,0,0,130,132,86,6,141,851
covinch01,1,1,1,19,0,0,0,20,13,8,10,22,168
covinte01,2,10,5,31,15,7,1,67,48,63,7,76,622
cowlejo01,5,33,25,95,76,8,1,219,332,232,8,243,2026
coxbi01,6,2,9,50,12,3,1,85,45,74,23,100,550
coxca01,9,39,42,308,59,5,0,313,297,234,100,377,3238
coxda01,12,74,75,278,174,21,5,525,723,432,35,602,5464
coxer01,1,0,0,1,0,0,0,2,0,2,0,2,6
coxge01,1,1,2,26,2,0,0,52,22,39,15,58,403
coxgl01,4,1,4,17,5,1,0,31,17,35,3,32,205
coxle01,1,0,1,2,0,0,0,3,3,5,1,10,28
coxre01,1,0,0,3,0,0,0,3,1,3,1,4,27
coxte01,1,0,0,3,0,0,0,1,3,0,2,1,10
coylebi01,1,0,1,2,1,0,0,8,2,3,1,10,41
cozarch01,1,1,0,5,0,0,0,9,4,15,1,11,49
crabbro01,2,2,5,9,8,3,0,19,15,21,1,24,220
crablge01,1,0,0,2,1,1,0,4,3,5,1,4,30
crabtti01,7,21,22,342,0,0,0,184,288,150,133,210,1739
craddwa01,3,0,7,29,5,0,0,44,39,40,13,46,286
craftmo01,4,0,4,29,3,1,0,32,33,33,17,44,342
craghho01,2,0,0,15,0,0,0,16,4,12,11,17,106
craigge01,1,0,0,2,0,0,0,2,0,3,0,3,12
craigpe01,3,0,3,6,4,0,0,23,3,13,0,26,93
craigro01,12,74,98,368,186,58,7,653,803,522,79,763,6545
crainje01,10,45,30,532,0,0,0,180,440,206,116,205,2221
cramebi01,1,0,0,1,0,0,0,0,2,0,0,6,15
cramebo01,2,2,2,9,4,0,0,9,19,7,3,9,124
cramedo01,1,0,0,1,0,0,0,2,1,3,1,2,17
cramje01,4,0,3,23,2,0,0,16,22,13,7,18,199
cranddo01,11,102,62,302,135,91,9,502,606,379,146,669,6355
craneed01,10,72,97,204,176,146,7,687,719,885,26,1188,7110
cravyty01,2,0,9,34,9,0,0,36,57,34,5,39,309
crawfca01,1,0,1,1,1,0,0,2,4,2,0,10,22
crawfev01,1,0,0,10,0,0,0,6,5,4,3,6,36
crawfji01,5,15,28,181,14,1,0,211,276,182,72,252,1923
crawfjo01,1,4,3,19,2,0,0,17,25,13,9,18,182
crawfla01,1,0,0,6,0,0,0,10,2,1,5,10,32
crawfpa02,2,5,1,15,11,0,0,30,42,26,3,34,284
crawfst01,10,30,23,277,16,2,0,261,320,186,110,298,2455
creekdo01,10,7,14,279,3,0,0,171,292,199,70,188,1316
creelja01,1,5,4,26,8,2,0,40,34,45,10,41,374
creelke01,4,5,14,55,24,1,0,126,80,88,17,134,917
cremibo01,1,0,0,4,0,0,0,3,0,3,3,4,24
cressja01,5,5,5,122,0,0,0,75,104,60,26,80,699
cresswa01,2,0,1,33,2,1,0,30,33,45,15,32,276
crewsti01,6,11,13,281,4,0,0,162,293,110,83,181,1797
crichst01,1,0,0,8,0,0,0,11,8,4,1,11,62
crickky01,2,3,2,94,0,0,0,27,93,40,27,31,389
crideje01,2,5,7,53,9,0,0,60,56,49,14,64,524
crimch01,8,47,43,449,6,0,0,296,334,209,163,334,2969
crimija01,4,5,9,74,7,0,0,113,69,65,25,121,706
crissdo01,4,3,9,30,9,3,0,54,70,64,19,75,477
cristbi01,1,1,5,6,6,5,1,26,12,30,0,42,227
cristle01,2,1,2,30,2,0,0,25,15,23,3,28,259
critcmo01,2,1,4,5,5,5,1,16,5,8,0,31,192
crockcl01,2,0,0,3,0,0,0,4,2,6,2,4,28
crockky01,5,5,1,122,0,0,0,31,73,25,17,34,323
cronera01,6,30,30,137,61,17,1,235,260,173,34,275,2320
cronija01,9,43,58,128,102,88,6,349,318,235,24,502,3881
crosbca01,1,1,1,3,3,0,0,13,9,11,0,13,59
crosbge01,1,1,2,3,3,3,0,11,11,12,0,21,131
crosbke01,2,1,0,16,1,0,0,19,11,15,7,19,106
crossle01,2,3,6,11,10,5,0,63,18,30,1,89,368
crothdo01,2,8,13,21,21,21,1,92,51,55,0,150,816
crottmi01,1,0,1,15,0,0,0,11,7,5,1,11,56
croucbi01,1,0,0,1,1,1,0,3,2,7,0,4,33
croucbi02,4,8,5,50,12,4,0,60,55,52,21,66,654
croucza01,1,0,0,3,0,0,0,1,0,2,1,1,9
crousri01,4,5,11,111,0,0,0,77,149,83,31,87,652
crowaa01,4,20,11,254,0,0,0,89,208,99,73,98,980
crowdal01,14,167,115,402,292,150,16,1072,799,800,71,1204,10106
crowde01,1,2,2,32,0,0,0,20,18,16,15,22,197
crowebi01,3,19,45,64,64,62,1,314,138,205,0,512,2590
croweca01,2,2,11,19,14,5,0,55,30,81,3,86,429
croweji01,3,0,1,10,1,0,0,16,6,5,3,17,76
crowswo01,1,0,0,1,0,0,0,2,2,3,0,2,14
crucefr01,3,0,4,19,3,0,0,23,22,20,9,25,129
crudami01,3,3,1,71,1,0,0,17,60,32,20,19,306
crumca01,2,0,1,2,1,0,0,4,0,4,1,9,37
crumpro01,2,1,0,5,3,1,0,12,3,13,2,17,89
crutcdi01,2,7,9,47,19,6,1,82,65,82,19,101,853
cruzju02,12,38,36,447,38,0,0,295,659,346,122,332,2858
cruzne01,6,15,23,204,18,0,0,195,277,109,55,205,1518
cruzrh01,3,1,3,74,0,0,0,46,60,42,38,48,366
cruzto02,1,0,0,1,0,0,0,0,0,0,1,0,3
cruzvi01,5,18,23,187,0,0,0,93,248,131,128,104,1144
cubilda01,4,1,0,56,0,0,0,53,54,44,17,56,343
cuccuco01,3,3,5,62,9,0,0,86,51,81,25,113,760
cuddymi01,1,0,0,1,0,0,0,0,0,1,1,0,6
cudwoji01,1,0,0,2,1,1,0,8,6,3,1,16,75
cuellbo01,1,0,0,4,0,0,0,1,3,2,3,1,24
cuellch01,1,0,0,2,0,0,0,5,1,3,0,6,13
cuellmi01,15,185,130,453,379,172,36,979,1632,822,33,1130,11505
cuetobe01,1,1,3,7,5,0,0,17,5,10,0,24,102
cuetojo01,12,125,85,292,292,17,8,681,1543,521,0,737,7620
cuevawi01,3,0,3,13,1,0,0,20,24,17,5,20,113
culbech01,1,0,0,1,0,0,0,1,0,0,1,1,5
culleja01,3,4,4,19,9,2,1,25,34,28,6,27,313
cullobu01,2,0,1,13,1,0,0,9,4,7,9,12,102
culloni01,7,57,55,174,121,62,9,311,400,259,32,424,4168
culloni02,1,0,0,1,0,0,0,1,0,0,1,1,5
culpbi01,1,0,0,4,0,0,0,6,4,4,3,6,28
culpra01,11,122,101,322,268,80,22,755,1411,752,21,863,8066
culvege01,11,48,49,335,57,7,2,317,451,352,127,354,3451
cumbejo01,8,15,16,110,36,6,2,142,137,103,29,161,1397
cummica01,6,145,94,242,241,233,19,579,259,113,2,1450,9583
cummijo01,7,10,15,110,16,1,0,128,114,106,23,150,988
cummist01,2,2,0,11,4,0,0,14,12,16,4,16,148
cumptbr01,3,5,5,23,15,0,0,46,70,25,4,50,443
cunnawi01,8,13,12,184,12,0,0,160,234,128,44,177,1235
cunnibe01,13,142,167,342,311,287,4,1283,718,1064,28,1942,12285
cunnibr01,4,13,24,104,33,12,1,197,103,146,50,220,1683
cunnibr02,2,4,2,54,0,0,0,26,53,31,15,29,225
cunnige01,4,16,25,123,36,19,0,166,167,178,65,248,1963
cunnimi01,1,1,0,5,1,1,0,10,15,9,4,15,117
cuppyni01,10,163,98,302,262,224,9,884,504,609,39,1346,9827
currasa01,1,0,0,1,0,0,0,1,3,0,1,1,25
currela01,1,0,2,8,1,0,0,16,7,14,2,17,94
curribi01,1,0,0,3,0,0,0,6,2,2,1,7,24
curricl01,4,15,23,53,38,31,4,140,111,121,12,209,1567
currimu01,1,0,0,6,0,0,0,3,8,9,5,4,59
curryge01,1,0,3,3,3,0,0,13,2,24,0,15,80
curryst01,1,0,1,3,3,0,0,10,4,14,0,10,59
currywe01,1,0,2,2,2,2,0,9,1,3,0,14,72
curticl01,8,28,61,136,94,39,5,274,236,317,32,393,3126
curtija01,4,14,19,69,35,6,0,150,108,89,13,174,1227
curtijo01,16,89,97,438,199,42,14,722,825,669,100,810,7099
curtijo02,2,0,1,17,0,0,0,12,17,6,6,12,68
curtive01,3,0,1,16,1,0,0,19,10,19,8,19,138
curtiza01,5,0,2,42,0,0,0,20,34,35,10,24,182
cushmed01,7,62,81,147,145,137,4,525,607,359,3,847,5352
cushmha01,1,0,4,4,4,3,0,21,12,31,0,31,136
cvengmi01,6,25,40,144,61,21,0,281,201,285,43,315,2487
cyrer01,1,0,1,5,0,0,0,7,4,6,0,7,29
czajkji01,1,0,0,5,0,0,0,4,2,6,2,4,42
daalom01,13,68,78,392,164,5,2,606,806,441,41,651,5183
dacqujo01,12,34,51,266,92,7,2,395,600,544,76,442,3517
dagenjo01,1,1,0,2,1,1,0,0,2,4,1,2,46
daglipe01,1,2,4,12,5,2,0,32,16,20,3,35,234
dahlja01,1,0,1,1,1,0,0,5,0,0,0,7,16
dahlkje01,1,0,0,5,0,0,0,5,1,6,1,5,18
daiglca01,3,3,4,33,10,0,0,57,30,39,5,59,345
dailebi01,4,10,7,119,0,0,0,57,109,59,75,64,760
dailesa01,1,2,2,20,5,0,0,43,18,23,5,48,245
dailevi01,1,0,1,2,1,0,0,6,0,7,1,17,40
dailyed01,10,66,69,151,139,132,6,466,407,380,10,780,5364
dailyhu01,7,73,87,165,163,157,10,459,846,369,2,866,6060
dalcabr01,12,51,49,316,83,15,2,380,485,391,102,442,4030
daleca01,1,0,1,4,0,0,0,9,4,6,1,9,27
dalege01,4,21,28,90,45,23,4,177,177,207,26,229,1900
daleybi01,3,29,16,64,45,35,2,160,223,302,18,292,2010
daleybu01,11,60,64,248,116,36,3,433,549,351,48,502,4233
daleyma01,5,2,3,112,0,0,0,50,98,36,28,53,430
daltomi01,1,0,0,4,0,0,0,3,4,2,1,3,38
dalyge01,1,0,3,3,3,3,0,14,8,8,0,19,100
damicje01,8,45,52,139,131,5,4,402,498,221,2,448,3369
damicje02,1,0,1,7,1,0,0,14,9,15,1,14,71
dammabi01,3,24,15,60,38,26,4,166,74,115,22,227,1655
danekpa01,1,0,0,3,2,0,0,7,5,6,1,8,64
daneyar01,1,0,0,1,0,0,0,0,0,0,1,0,4
danfoda01,10,71,66,286,109,43,2,512,484,455,107,618,5055
daniebe02,9,45,76,230,139,26,5,492,471,383,33,553,4288
daniech01,1,0,2,2,2,2,0,8,12,2,0,14,74
daniech02,1,0,0,1,0,0,0,2,2,0,0,2,9
daniepe01,2,2,8,14,10,6,0,44,21,26,3,70,374
danisty01,3,2,0,11,1,0,0,7,11,13,2,7,66
danksjo01,10,79,104,247,247,6,3,731,1102,491,0,783,6415
darbyge01,1,1,1,4,3,2,0,25,6,18,1,32,148
darcypa01,3,14,8,44,28,1,0,86,75,89,6,88,818
darenvi01,10,8,17,309,0,0,0,167,229,126,75,176,1350
darkal01,1,0,0,1,1,0,0,2,0,1,0,2,5
darliro01,15,136,116,382,364,37,13,1016,1590,906,5,1139,10032
darnach01,1,0,0,1,0,0,0,0,0,0,1,0,4
darnebo01,2,0,0,7,1,0,0,5,5,7,2,7,67
darnelo01,1,0,2,7,4,0,0,19,22,8,2,20,112
darrmi01,1,0,1,1,1,0,0,5,1,4,0,5,12
darroge01,1,2,6,17,8,2,0,30,14,28,5,37,226
darviyu01,7,57,45,139,139,2,1,338,1070,328,0,361,3624
darwibo01,2,0,1,4,1,0,0,8,6,9,1,10,44
darwida01,25,171,182,716,371,53,9,1286,1942,874,171,1431,12716
darwije01,3,0,2,38,0,0,0,24,25,19,16,24,211
dascedo01,2,0,0,4,0,0,0,0,2,2,4,0,18
dashnle01,1,0,0,1,0,0,0,1,2,0,1,1,5
dassofr01,2,4,5,18,12,6,0,42,40,55,1,53,425
daubda01,6,45,52,126,103,74,0,475,185,327,22,654,4047
daussho01,15,222,182,538,388,245,22,1245,1201,1067,121,1599,14203
davalvi01,1,0,0,2,0,0,0,1,0,2,0,1,4
davencl01,1,0,0,1,0,0,0,1,0,1,1,1,9
davenda01,7,73,83,259,186,96,18,501,719,521,43,641,6265
davenjo01,2,0,0,10,0,0,0,4,8,9,5,7,51
davenlu01,4,1,4,25,3,0,0,50,20,51,11,61,274
daveymi01,2,0,0,19,0,0,0,9,7,10,7,9,84
daveyto01,5,7,6,114,0,0,0,67,123,70,27,78,614
daviara01,1,1,5,36,3,0,0,56,51,48,14,64,377
davidbo01,1,0,0,1,0,0,0,2,0,1,1,2,5
davidda01,2,0,0,3,0,0,0,10,3,6,1,11,28
davidda02,1,0,0,4,0,0,0,1,0,3,1,1,11
davidma02,1,0,0,3,0,0,0,0,2,1,3,0,11
davidte01,5,11,7,114,1,0,0,80,124,54,42,88,813
daviech01,4,4,6,45,5,1,0,60,38,54,32,88,543
daviege01,4,18,24,46,42,37,1,136,166,127,4,216,1602
davieje01,1,2,2,11,5,1,0,17,20,17,1,25,174
davieky01,9,43,65,152,144,3,0,477,547,367,3,512,3488
davieza01,4,33,25,80,80,0,0,204,332,129,0,219,1918
davisau01,1,1,2,32,0,0,0,16,38,12,10,20,151
davisbo01,2,0,4,29,4,0,0,40,50,34,15,43,291
davisbu01,1,0,2,18,2,2,0,30,18,59,15,53,303
davisch01,1,0,0,1,0,0,0,0,0,0,1,0,7
davisch02,1,1,0,1,0,0,0,0,2,1,1,0,8
daviscu01,15,158,131,429,281,141,24,884,684,479,111,1033,9752
