playerID,Seasons,Hits,RBIs,Runs,Stolen_Bases,Strike_Outs,Home_Runs,Walks,Games,Triples,Doubles,Caught_Stealing,At_Bats,Intentional_Walks,Hit_By_Pitch,Sacrifice_Hits,Sacrifice_Flies,Ground_Into_Double_Plays
brantmi01,4,295,125,154,34,136,32,67,302,8,56,14,1138,0,2,7,8,18
brantmi02,10,1195,528,543,118,479,87,351,1051,19,248,30,4055,31,24,12,40,92
brantro01,4,89,37,32,1,91,7,33,126,0,19,1,387,3,4,0,4,10
branyru01,20,682,467,405,16,1118,194,403,1059,8,143,4,2934,30,30,4,27,31
brashki01,1,1,0,0,0,0,0,0,3,0,0,NULL,2,NULL,0,0,NULL,NULL
brashro01,2,124,44,45,11,49,1,38,130,2,11,NULL,463,NULL,1,15,NULL,NULL
brasiry01,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
bratcjo01,1,0,0,1,0,0,0,0,4,0,0,0,1,NULL,0,0,NULL,NULL
bratsfr01,3,54,22,12,0,17,0,14,89,1,11,1,196,NULL,1,1,NULL,NULL
braulst01,3,8,2,3,0,5,0,1,66,0,2,0,41,0,0,1,0,0
braunjo01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
braunry01,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
braunry02,12,1802,1053,996,204,1231,322,545,1583,46,370,59,6034,55,67,0,40,158
braunst01,17,989,388,466,45,433,52,579,1425,19,155,27,3650,32,17,24,25,77
bravoan01,4,54,12,26,2,31,1,20,149,3,7,2,218,1,2,5,1,1
braxtga01,12,40,14,15,0,77,0,21,282,0,5,0,257,NULL,3,18,NULL,NULL
braybi01,7,0,0,0,0,1,0,0,258,0,0,0,1,0,0,0,0,0
braybu01,1,1,1,2,0,2,0,1,4,0,1,NULL,11,NULL,0,0,NULL,0
brazecr01,2,10,3,4,0,8,1,2,29,0,2,0,38,0,0,0,0,1
brazede01,5,1,1,0,0,2,0,0,63,0,1,0,6,0,0,0,0,0
brazifr01,2,49,20,17,2,22,0,23,72,1,3,4,190,NULL,2,4,NULL,NULL
brazlal01,10,80,31,37,0,40,0,2,445,1,5,0,453,NULL,0,9,1,17
brazoyh01,6,0,0,0,0,2,0,0,122,0,0,0,3,0,0,0,0,0
breale01,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
breamsi01,13,819,455,351,50,450,90,353,1088,12,191,40,3108,45,5,26,38,75
breazji01,4,40,33,20,0,25,9,16,89,0,5,1,179,1,0,0,2,4
brebbjo01,2,0,0,0,0,1,0,0,95,0,0,0,3,0,0,0,0,0
brechha01,12,129,44,48,0,121,2,45,321,5,13,0,673,0,4,24,0,16
breckbi01,1,0,0,0,0,1,0,0,3,0,0,0,4,NULL,0,0,NULL,NULL
bredebr01,3,106,40,50,8,86,5,46,169,5,20,2,422,2,3,1,1,8
breedda01,2,11,5,3,0,21,0,9,28,0,1,0,73,0,1,6,1,2
breedha01,5,148,76,61,0,107,21,69,273,6,28,2,608,7,2,2,3,16
breedma01,5,317,92,154,19,180,7,66,415,5,50,9,1268,3,4,9,5,12
bregmal01,3,381,208,224,29,234,58,166,361,9,103,9,1351,4,19,1,11,31
breinfr01,5,16,4,5,0,53,0,11,140,0,1,0,108,0,0,11,0,4
breital01,1,0,0,0,NULL,1,0,0,1,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
breitte01,11,291,126,174,30,145,4,150,448,15,27,NULL,1350,NULL,6,32,NULL,NULL
bremehe01,3,41,18,16,1,42,2,11,70,1,6,NULL,193,NULL,0,4,NULL,2
brenesa01,1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,0,0,NULL,NULL
brenlbo01,10,647,333,321,45,438,91,318,871,7,119,38,2615,35,17,21,24,50
brennad01,8,48,12,15,1,40,1,12,132,2,6,0,220,0,2,11,0,0
brennbe01,1,0,0,0,0,NULL,0,0,2,0,0,NULL,5,NULL,0,0,NULL,NULL
brenndo01,6,17,6,7,0,45,0,6,141,0,2,0,110,NULL,1,6,NULL,0
brennji01,5,155,48,87,12,54,0,39,183,8,15,NULL,705,NULL,6,NULL,NULL,NULL
brennji02,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
brennto01,5,1,0,0,0,1,0,0,64,0,0,0,8,0,0,1,0,0
brennwi01,2,0,0,0,0,2,0,1,12,0,0,0,3,0,0,1,0,0
brentbr01,2,25,9,13,0,26,1,3,34,0,5,0,87,0,0,0,0,1
brently01,4,6,2,2,0,16,0,2,34,0,1,0,40,0,0,3,0,0
brenzbi01,3,43,19,16,2,15,0,8,76,1,9,2,217,NULL,0,8,NULL,NULL
breslcr01,16,0,0,0,0,2,0,0,576,0,0,0,4,0,0,0,0,0
bresnro01,18,1252,530,682,212,403,26,714,1446,71,218,3,4481,NULL,67,112,NULL,NULL
bressed01,12,925,365,443,9,723,94,359,1186,40,184,13,3672,44,12,38,25,74
bressru01,20,1170,586,544,47,246,32,449,1305,87,164,21,3881,NULL,28,140,NULL,NULL
bretoji01,3,59,27,25,11,56,0,30,109,3,9,7,297,NULL,3,18,NULL,NULL
brettge01,21,3154,1596,1583,201,908,317,1096,2707,137,665,97,10349,229,33,26,120,235
bretthe01,2,0,0,0,0,1,0,0,11,0,0,0,3,NULL,0,0,NULL,NULL
brettke01,17,91,44,39,0,67,10,14,386,1,18,0,347,0,1,9,2,6
brettry01,1,2,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,0
breuema01,5,10,4,7,0,69,0,11,86,1,1,0,157,0,0,15,0,4
brewebi01,8,0,0,0,0,1,0,0,203,0,0,0,1,0,0,0,0,0
brewech01,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
breweco01,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
breweja01,3,14,5,6,0,14,0,0,43,0,3,0,75,0,0,7,0,3
breweji01,18,21,9,2,1,52,0,10,586,0,2,0,140,0,1,7,0,1
brewemi01,1,3,0,0,0,6,0,2,12,0,1,1,18,0,0,0,0,0
brewero01,4,80,33,30,1,47,2,25,172,0,15,1,288,5,2,2,3,7
breweto01,8,114,40,72,2,125,3,15,305,4,7,1,551,0,1,23,3,12
breweto02,1,4,4,3,1,9,1,4,24,0,1,0,37,1,0,0,0,1
brewija01,2,5,1,4,0,7,0,1,40,0,0,0,24,0,0,4,0,0
brewsch01,4,47,14,17,1,28,0,16,69,0,4,0,213,NULL,2,5,NULL,3
briceal01,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
briceau01,3,0,0,0,0,3,0,0,70,0,0,0,5,0,0,0,0,0
bricejo01,1,28,10,12,0,35,5,8,46,0,2,1,117,0,2,1,0,2
brickfr01,9,407,131,221,19,121,6,106,501,23,54,NULL,1448,NULL,11,16,NULL,0
brickfr02,3,16,7,7,0,19,1,7,41,0,1,0,88,0,0,1,0,5
brickge01,1,2,0,0,0,4,0,0,5,1,0,NULL,12,NULL,1,0,NULL,NULL
brickra01,1,2,0,0,0,1,0,0,14,0,1,0,8,NULL,0,0,NULL,0
brideji01,8,156,50,79,6,77,1,63,329,6,22,2,620,4,2,11,1,19
bridgma01,8,7,6,6,0,20,1,3,206,1,1,0,59,0,1,5,0,1
bridgro01,14,562,187,245,10,229,16,205,919,11,80,15,2272,10,7,40,13,79
bridgto01,16,181,72,83,0,271,0,74,424,8,27,0,1003,NULL,0,65,NULL,6
bridwal01,12,1064,348,457,136,210,2,557,1252,32,95,NULL,4169,NULL,32,170,NULL,NULL
bridwpa01,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
briefbu01,4,127,59,61,17,95,5,58,184,9,25,6,569,NULL,10,32,NULL,NULL
briggbu01,5,48,17,19,1,66,1,19,106,3,2,NULL,324,NULL,0,7,NULL,NULL
briggch01,1,31,NULL,29,NULL,NULL,1,11,49,2,8,NULL,182,NULL,NULL,NULL,NULL,NULL
briggda01,7,134,53,67,2,133,12,45,325,6,20,7,688,9,7,5,6,16
brigggr01,4,62,22,46,9,15,0,21,110,5,7,NULL,378,NULL,2,1,NULL,NULL
briggjo01,6,10,7,3,0,17,0,0,59,1,1,0,48,0,0,2,1,2
briggjo02,14,1041,507,601,64,785,139,663,1366,43,170,49,4117,47,5,22,30,54
brighha01,9,214,126,99,2,133,32,65,336,4,31,3,839,2,3,5,7,24
brighja01,1,0,0,0,0,1,0,0,12,0,0,0,1,0,0,1,0,0
brighje01,1,1,0,1,0,1,0,0,4,0,0,0,3,0,0,1,0,0
brignre01,10,194,84,83,9,246,12,51,369,4,36,7,886,6,4,8,2,17
brilegr01,6,384,135,172,65,260,29,124,598,9,75,25,1518,2,8,4,16,31
brilene01,15,72,29,29,0,171,3,21,452,2,9,0,469,0,2,37,3,5
brillfr01,1,6,2,5,NULL,13,0,1,13,0,0,NULL,44,NULL,NULL,NULL,NULL,NULL
brillji01,4,6,4,3,0,36,1,2,86,0,0,0,86,NULL,1,7,NULL,NULL
brinkbi01,1,4,2,1,0,3,0,2,9,0,1,NULL,18,NULL,0,0,NULL,NULL
brinkbr01,3,1,0,0,0,5,0,0,14,0,0,0,14,0,1,1,0,0
brinkch01,7,46,12,22,0,60,1,23,148,0,7,0,267,1,1,14,1,7
brinked01,17,1355,461,550,30,845,60,444,1845,38,201,35,6045,44,40,71,40,162
brinkle01,1,4,2,1,0,5,0,4,9,0,0,0,22,NULL,0,0,NULL,0
brinsle01,2,81,45,33,3,137,13,24,130,6,10,1,429,3,5,0,2,6
briodfa01,9,271,115,134,6,119,3,44,323,7,52,NULL,1186,NULL,1,NULL,NULL,NULL
briscjo01,6,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0
brisslo01,8,67,26,17,0,23,0,7,234,1,5,0,295,0,0,17,0,10
bristge01,1,1,0,0,0,1,0,0,3,0,1,NULL,8,NULL,1,0,NULL,NULL
britobe01,3,16,12,10,0,27,5,1,40,0,3,1,73,0,1,0,1,2
britoeu01,2,1,0,1,0,6,0,1,11,0,0,0,13,0,0,0,0,0
britojo01,2,12,7,6,1,25,0,3,26,0,3,0,65,0,3,2,0,1
britoju01,2,42,13,18,1,44,3,9,63,0,9,0,194,1,1,1,2,8
britoso01,3,34,16,18,3,39,5,6,82,2,6,1,168,0,0,0,1,3
britoti01,3,60,21,27,2,56,3,20,92,1,12,1,252,0,5,4,2,2
brittch01,3,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
brittdr01,2,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0
brittgi01,1,0,0,0,0,2,0,0,3,0,0,NULL,12,NULL,0,0,NULL,NULL
brittgu01,1,1,0,0,0,3,0,0,3,0,0,NULL,6,NULL,0,0,NULL,0
brittja01,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
brittji01,2,88,24,55,1,19,0,13,91,0,10,2,395,NULL,NULL,NULL,NULL,0
brittji02,4,7,0,1,0,21,0,0,76,0,1,0,55,0,0,7,0,3
brittza01,9,5,2,3,0,1,1,0,331,0,1,0,8,0,0,0,0,0
brizzto01,3,1,1,1,0,16,0,2,44,0,0,0,42,0,0,3,1,0
broacjo01,5,23,9,10,0,119,0,10,121,0,0,1,254,NULL,0,13,NULL,0
broadla01,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
broadmi01,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0
brobepe01,8,9,6,3,0,48,1,2,207,0,4,0,101,0,0,8,0,1
brocado01,15,12,1,9,2,19,0,0,637,1,0,0,69,0,0,16,0,0
brockch01,6,12,7,5,0,13,1,3,148,0,1,0,63,0,0,6,0,1
brockgr01,10,794,462,420,41,469,110,434,1013,6,141,18,3202,63,15,15,29,70
brockjo01,2,17,6,13,7,12,0,3,34,0,3,NULL,67,NULL,0,2,NULL,NULL
brockle01,3,33,10,16,2,9,0,5,54,0,2,NULL,121,NULL,1,3,NULL,NULL
brocklo01,20,3023,900,1610,938,1730,149,761,2616,141,486,307,10332,124,49,47,46,114
brockta01,1,2,0,1,1,4,0,4,13,0,0,1,12,0,0,0,0,0
brodebr01,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
brodema01,1,0,0,0,0,0,0,0,2,0,0,NULL,2,NULL,0,0,NULL,NULL
brodist01,14,1728,900,886,289,233,25,420,1438,89,191,NULL,5703,NULL,132,87,NULL,NULL
brododi01,6,15,5,9,0,11,2,1,72,0,2,0,62,0,0,3,0,1
brogler01,9,68,24,29,0,121,0,24,259,0,10,0,431,0,0,33,2,5
brognri01,10,795,458,379,32,655,106,227,848,13,176,16,2958,29,7,5,26,73
brohaja01,10,613,227,262,9,178,30,222,805,12,91,17,2500,22,8,36,29,53
brohatr01,3,1,0,0,0,0,0,0,82,0,0,0,2,0,0,0,0,0
brondke01,1,0,0,1,0,2,0,0,8,0,0,NULL,4,NULL,0,0,NULL,0
bronkhe01,7,87,24,40,3,34,1,33,122,5,14,2,361,NULL,1,16,NULL,NULL
bronkje01,3,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0
bronsji01,3,0,0,0,0,10,0,0,47,0,0,0,17,0,1,0,0,0
brookaa01,4,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0
brookbo01,4,33,20,19,0,42,5,29,55,0,6,4,143,2,1,0,1,2
brookfr01,2,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0
brookha01,1,0,0,0,0,NULL,0,0,1,0,0,NULL,1,NULL,0,NULL,NULL,NULL
brookhu01,15,1608,824,656,64,1005,149,387,1645,31,290,56,5974,62,38,12,65,163
brookik01,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
brookje01,2,4,4,4,0,3,1,1,17,1,1,0,14,0,1,0,0,0
brookma01,2,107,78,62,10,33,15,24,116,7,26,3,397,NULL,3,10,NULL,NULL
brookto01,12,950,431,477,86,605,71,281,1336,40,175,60,3865,12,14,59,39,67
brosisc01,11,1001,531,544,57,699,141,348,1146,8,200,30,3889,12,47,31,41,84
brosksi01,1,6,4,1,0,2,0,1,11,0,1,NULL,22,NULL,0,0,NULL,0
brosnji01,12,27,9,10,0,54,1,7,385,1,10,0,177,0,0,12,0,2
brossfr01,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
brosste01,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
brothre01,7,0,0,0,0,4,0,0,314,0,0,0,4,0,0,1,0,0
brottto01,4,29,13,10,1,22,0,9,62,0,3,1,135,NULL,0,1,NULL,NULL
brougca01,6,27,3,10,0,2,0,4,40,0,6,NULL,143,NULL,0,NULL,NULL,NULL
brouhma01,6,235,104,108,2,183,25,53,304,7,40,11,909,5,10,7,6,25
brousbe01,8,561,314,275,15,466,87,171,705,13,114,7,2136,17,31,4,15,37
broutar01,1,30,14,18,4,17,0,5,37,1,5,NULL,144,NULL,1,10,NULL,NULL
broutda01,20,2303,1301,1529,257,238,107,840,1676,206,462,NULL,6726,NULL,105,20,NULL,NULL
brovijo01,1,2,4,0,0,6,0,1,21,0,0,0,18,0,0,0,1,0
browebo01,4,141,60,104,29,118,17,69,256,3,21,17,582,0,0,15,1,9
browefr01,5,371,205,206,17,84,30,168,450,20,74,14,1297,NULL,26,31,NULL,NULL
broweji01,12,12,4,9,0,20,0,1,356,0,1,0,59,0,1,4,0,0
browelo01,1,10,6,3,1,5,0,8,21,0,1,0,62,NULL,2,3,NULL,NULL
brown01,1,0,0,0,0,0,0,0,2,0,0,0,9,NULL,NULL,NULL,NULL,0
brownad01,9,293,86,166,45,161,11,109,447,8,44,15,1134,3,6,18,5,20
brownal01,1,0,0,0,0,0,0,0,7,0,0,0,1,NULL,0,0,NULL,0
brownan01,3,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
brownan02,4,72,45,37,3,101,14,28,144,0,14,2,328,0,1,2,3,9
brownba01,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0
brownbi01,1,4,1,0,0,NULL,0,0,9,0,0,NULL,20,NULL,0,1,NULL,NULL
brownbo01,6,38,10,10,0,64,1,10,135,2,5,NULL,258,NULL,0,9,NULL,NULL
brownbo02,7,21,6,6,0,24,0,4,81,0,1,NULL,115,NULL,0,6,NULL,1
brownbo03,8,452,237,233,9,88,22,214,548,14,62,10,1619,NULL,10,18,1,43
brownbo04,8,313,130,183,110,238,26,94,502,12,38,34,1277,6,0,11,11,21
brownbr01,6,261,146,142,15,316,45,74,424,11,52,14,1056,6,10,3,7,11
brownbr02,2,0,0,0,0,1,0,0,64,0,0,0,1,0,0,0,0,0
brownbu01,11,95,23,38,0,139,3,18,235,7,23,NULL,522,NULL,1,16,NULL,NULL
brownby01,8,205,102,94,5,273,30,101,349,10,37,6,869,8,5,3,4,23
brownca01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
brownch01,1,3,1,1,0,3,0,0,4,0,1,NULL,11,NULL,0,0,NULL,NULL
brownch02,7,410,184,164,21,252,38,120,449,6,61,17,1523,12,30,7,10,58
browncl01,15,91,46,42,1,55,2,45,437,3,17,0,457,NULL,2,24,NULL,3
brownco01,4,7,4,6,1,16,2,4,39,0,3,0,41,0,0,1,0,1
browncu01,4,11,2,3,0,2,0,0,31,1,1,NULL,49,NULL,0,0,NULL,NULL
browncu02,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
browncu03,4,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0
brownda01,4,162,44,82,9,47,1,25,210,6,15,4,591,1,1,8,1,14
brownde01,1,0,0,0,0,1,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
brownde02,8,190,89,86,8,207,14,50,271,1,37,6,814,5,4,2,4,13
browndi01,9,455,223,175,7,356,62,119,636,3,62,6,1866,30,11,18,16,46
browndo01,6,391,229,188,23,317,54,138,493,9,73,7,1591,13,5,0,14,25
browndr01,3,77,33,20,4,38,2,21,123,1,14,NULL,319,NULL,3,13,NULL,NULL
browndu01,3,7,3,3,1,12,1,2,25,0,1,0,43,0,0,1,0,1
brownea01,4,131,69,59,4,64,6,29,143,5,26,NULL,461,NULL,4,6,NULL,13
browned01,2,38,NULL,17,NULL,NULL,0,6,59,0,3,NULL,213,NULL,0,NULL,NULL,NULL
browned02,7,878,407,341,29,109,16,127,790,33,170,9,2902,NULL,12,85,NULL,NULL
brownel01,5,8,4,3,0,9,0,1,43,1,1,0,60,0,0,3,0,0
brownem01,11,581,326,296,52,468,59,197,739,12,112,14,2249,10,32,2,28,59
brownfr01,2,4,2,2,0,2,0,0,9,0,1,NULL,20,NULL,0,0,NULL,NULL
brownfr02,1,0,0,0,0,4,0,1,11,0,0,NULL,14,NULL,0,2,NULL,NULL
brownga01,13,582,322,330,30,275,84,242,1051,19,78,8,2262,18,15,5,21,54
brownga02,1,3,1,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0
brownge01,15,1176,303,614,190,450,18,259,1102,55,119,NULL,4300,NULL,20,138,NULL,NULL
brownha01,16,82,30,43,0,108,2,34,410,2,16,1,484,0,4,40,2,8
brownik01,6,137,65,85,3,130,20,90,280,4,15,7,536,7,3,12,3,20
brownja01,8,11,2,4,0,39,0,1,214,0,0,0,84,0,0,4,0,1
brownja02,1,9,4,6,0,13,0,5,41,0,3,0,43,0,0,0,0,0
brownja03,5,46,10,44,13,49,1,26,155,2,11,7,227,0,7,7,1,5
brownja04,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
brownje01,10,866,288,431,73,325,23,393,982,25,135,45,3190,14,13,78,33,65
brownje02,1,3,0,1,0,1,0,1,5,0,2,0,10,0,0,0,0,0
brownji01,4,27,0,17,0,1,1,2,29,2,6,NULL,110,NULL,0,NULL,NULL,NULL
brownji02,2,11,5,6,0,10,1,6,15,1,2,NULL,44,NULL,0,3,NULL,NULL
brownji03,8,980,319,465,39,110,9,231,890,42,146,NULL,3512,NULL,12,77,NULL,64
brownjo01,2,16,3,8,NULL,15,0,0,20,0,1,NULL,80,NULL,0,NULL,NULL,NULL
brownjo02,1,1,0,0,0,0,0,0,1,0,0,NULL,2,NULL,0,0,NULL,NULL
brownjo03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
brownjo04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
brownjo05,2,23,7,9,0,11,0,5,40,0,8,0,102,0,1,0,1,3
brownju01,13,32,11,13,0,40,0,8,249,1,5,0,157,0,0,2,0,2
brownke01,19,64,29,20,0,187,2,19,490,0,10,0,495,0,5,54,2,2
brownke02,4,0,0,0,0,4,0,0,25,0,0,0,6,0,0,2,0,0
brownke03,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
brownke04,7,48,31,30,0,59,7,14,85,2,12,0,189,0,4,3,5,2
brownla01,13,803,254,331,22,414,47,317,1129,13,108,23,3449,26,22,60,23,95
brownle01,10,379,169,205,NULL,155,10,45,378,31,83,NULL,1531,NULL,NULL,NULL,NULL,NULL
brownle02,1,15,2,11,2,4,0,4,64,0,3,4,70,0,0,0,0,3
brownli01,1,31,6,16,1,17,0,3,48,1,3,NULL,115,NULL,0,3,NULL,4
brownll01,13,106,59,54,1,140,4,38,404,9,21,1,552,NULL,1,26,NULL,0
brownma01,11,43,18,24,0,64,0,12,387,0,7,0,313,0,1,24,0,7
brownma02,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
brownma03,3,11,6,3,0,18,0,6,35,0,2,1,61,0,0,0,1,1
brownma04,3,1,0,1,0,2,0,1,11,0,0,0,14,0,0,2,0,0
brownma05,2,1,3,0,1,11,0,3,15,0,1,0,24,0,0,0,0,0
brownmi01,7,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
brownmi02,6,239,113,105,5,135,23,77,315,7,49,8,903,8,1,9,6,38
brownmo01,15,235,74,93,8,199,2,44,493,11,20,NULL,1143,NULL,1,49,NULL,NULL
brownmy01,1,3,3,1,0,2,0,2,7,0,0,0,11,NULL,0,2,NULL,NULL
brownno01,2,0,0,1,0,1,0,0,5,0,0,0,3,0,0,0,0,0
brownol01,2,2,0,0,0,1,0,0,7,0,0,0,25,NULL,NULL,NULL,NULL,0
brownol02,16,964,454,404,30,616,102,314,1221,11,144,27,3642,45,17,16,23,97
brownos01,5,77,28,34,0,55,4,17,160,2,14,4,316,0,1,2,1,6
brownpa01,4,4,0,1,0,6,0,1,36,0,1,0,17,0,0,1,0,0
brownpe01,16,1646,659,954,258,245,46,466,1183,85,295,NULL,4820,NULL,29,0,NULL,NULL
brownpi01,1,21,10,8,0,9,1,13,65,2,4,0,100,0,0,0,1,8
brownra01,1,0,1,0,0,2,0,0,1,0,0,NULL,3,NULL,0,0,NULL,NULL
brownra02,2,4,0,3,0,1,0,6,18,0,1,0,29,0,0,0,0,0
brownro01,4,111,69,44,3,98,11,36,228,2,32,3,442,0,5,3,5,9
brownsa01,2,88,34,29,4,43,0,25,141,1,12,NULL,439,NULL,8,15,NULL,NULL
brownsc01,1,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0
brownst01,3,3,2,4,1,8,0,0,13,0,0,NULL,33,NULL,0,1,NULL,NULL
brownst02,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
brownto01,19,1958,742,1524,658,784,64,749,1791,138,240,NULL,7387,NULL,46,39,NULL,NULL
brownto02,11,309,159,151,7,142,31,85,494,7,39,4,1280,NULL,6,13,NULL,39
brownto03,1,17,4,8,2,45,1,11,61,0,4,1,116,0,1,0,0,0
brownto04,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
brownto05,12,95,32,42,5,200,2,25,324,1,14,2,621,0,0,72,2,7
browntr01,2,50,24,18,1,47,5,13,88,0,10,2,212,0,1,0,1,2
brownwa01,1,0,0,0,0,4,0,2,19,0,0,0,11,NULL,0,0,NULL,0
brownwi01,9,415,252,236,39,124,6,123,418,17,70,NULL,1589,NULL,12,5,NULL,NULL
brownwi02,1,12,6,4,2,7,1,0,21,0,3,2,67,NULL,0,0,NULL,2
browsc01,4,0,0,0,0,1,0,0,59,0,0,0,1,0,0,0,0,0
broxtjo01,16,0,0,0,0,2,0,2,694,0,0,0,5,0,0,1,0,1
broxtke01,4,155,79,112,50,292,33,87,276,7,27,13,701,1,7,2,1,5
brubabi01,10,413,225,208,13,239,22,151,479,10,85,NULL,1564,NULL,10,30,NULL,43
brubabr01,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
brucebo01,9,52,17,25,0,102,0,28,223,1,7,0,346,0,3,23,1,3
bruceja01,13,1365,875,782,64,1453,286,569,1510,30,290,40,5524,70,27,3,43,93
brucelo01,1,27,8,9,2,7,0,5,30,0,3,NULL,101,NULL,0,6,NULL,NULL
bruckan01,1,0,0,0,0,0,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
bruckea01,5,205,105,87,2,65,12,97,241,8,53,4,707,NULL,1,6,NULL,11
bruckea02,1,1,0,0,0,1,0,1,2,0,1,0,6,NULL,0,0,NULL,0
bruckfr01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bruetjt01,2,24,3,9,6,16,0,7,73,0,6,3,96,1,2,1,0,1
bruggfr01,5,172,52,53,12,72,6,43,259,2,27,5,620,NULL,5,10,NULL,NULL
brugmja01,1,38,12,12,1,38,3,18,48,0,2,2,143,1,0,0,1,1
bruhemi01,1,3,0,0,0,21,0,0,27,0,0,0,40,0,0,1,0,0
brumbcl01,2,10,4,6,0,14,1,3,21,0,2,1,46,0,0,0,0,3
brumfja01,9,404,162,260,74,290,32,137,568,14,91,33,1575,7,12,10,13,27
brumldu01,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
brumlmi01,3,151,50,52,2,89,5,60,224,2,24,2,660,12,3,5,3,19
brumlmi02,8,131,38,78,20,136,3,46,295,8,17,6,635,1,2,12,2,11
brummgl01,5,87,27,23,4,54,1,25,178,0,16,8,347,2,2,3,1,12
brummgr01,2,0,0,0,0,5,0,1,13,0,0,0,15,0,0,2,0,0
brummty01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
brunato01,17,1543,919,804,69,1187,271,770,1800,33,306,70,6289,43,30,8,72,146
brunebr01,9,0,0,0,0,0,0,0,273,0,0,0,1,0,0,0,0,0
brunege01,19,37,12,23,0,220,3,15,324,0,5,2,418,0,3,23,0,9
bruneja01,3,0,0,0,0,6,0,2,26,0,0,0,11,0,0,0,0,0
bruneju01,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
brunero01,3,2,0,2,0,5,0,1,19,0,0,NULL,17,NULL,0,1,NULL,1
brunoto01,4,2,0,0,0,5,0,0,69,0,0,0,17,0,0,3,0,0
brunsar01,1,1,0,1,0,0,0,0,2,0,1,0,3,0,1,0,0,0
brunswi01,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
brunter01,7,182,72,115,31,157,11,76,512,3,39,8,789,5,9,14,7,17
brushbo01,1,0,0,0,0,1,0,0,2,0,0,NULL,2,NULL,0,0,NULL,NULL
bruskji01,7,1,0,0,0,2,0,0,106,0,1,0,10,0,0,0,0,0
brusswa01,10,3,1,1,0,18,0,3,340,0,1,0,32,0,0,3,0,0
brutobi01,12,1651,545,937,207,793,94,482,1610,102,241,89,6056,32,29,72,29,73
bruyeed01,1,15,4,7,1,22,0,12,26,0,3,NULL,82,NULL,1,1,NULL,NULL
bryanbi01,9,209,125,86,0,283,41,91,374,9,32,1,968,13,3,2,6,14
bryancl01,6,51,28,48,0,21,5,7,185,2,5,NULL,192,NULL,0,5,NULL,2
bryande01,1,19,13,8,0,10,0,10,39,1,2,0,106,1,0,2,2,4
